SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,Daily Range
MANUGRAPH,EQ,14.65,15.7,14.65,14.8,14.95,15.3,2762,41077.8,31-JAN-2020,38,INE867A01022,1.0500002
MANXT50,EQ,241.07,338,241.07,284.67,284,285.15,2859,804899.83,31-JAN-2020,61,INF769K01FN2,96.92999
MARALOVER,EQ,15.1,16.3,14.95,15.45,15.55,15.55,10202,157561.4,31-JAN-2020,68,INE882A01013,1.3499994
MARATHON,EQ,100.6,102,97.2,98.4,97.2,95.7,31039,3092696.1,31-JAN-2020,897,INE182D01020,4.800003
MARICO,EQ,340.75,341.15,313,315.35,317.15,337.7,6941813,2252480229.75,31-JAN-2020,135477,INE196A01026,28.149994
MARINE,SM,100,100,97.25,97.25,97.25,99.9,10000,984700,31-JAN-2020,5,INE01JE01010,2.75
MARKSANS,EQ,18.6,19,18.35,18.65,18.55,18.4,675788,12623655.8,31-JAN-2020,4634,INE750C01026,0.6499996
MARSHALL,SM,16,16,16,16,16,15.5,3000,48000,31-JAN-2020,1,INE00SZ01018,0.0
MARUTI,EQ,7035,7064,6895.55,6913.5,6927,7020.45,868935,6053651158.65,31-JAN-2020,87940,INE585B01010,168.4502
MASFIN,EQ,977.5,998,958,985.3,985.95,968.4,20130,19775965.9,31-JAN-2020,2308,INE348L01012,40.0
MASTEK,EQ,443,447.45,438.55,441.8,442,441.25,40292,17871234.4,31-JAN-2020,1656,INE759A01021,8.900024
MATRIMONY,EQ,471,472.15,464.1,466.65,464.3,464.65,781,364243.2,31-JAN-2020,71,INE866R01028,8.049988
MAWANASUG,EQ,40.6,40.75,39.3,39.75,40,40.4,128921,5150660.5,31-JAN-2020,1173,INE636A01039,1.4500008
MAXINDIA,EQ,88.8,88.8,86,86.2,86.95,87.45,81292,7049547.7,31-JAN-2020,1375,INE153U01017,2.800003
MAXVIL,EQ,52.85,53.6,51.4,51.95,52,51.7,16557,868181.65,31-JAN-2020,304,INE154U01015,2.199997
MAYURUNIQ,EQ,233.9,233.95,225,230.4,232,230.55,28027,6416893.05,31-JAN-2020,1013,INE040D01038,8.949997
MAZDA,EQ,460,460.15,451.2,453,453,454.4,5286,2411896.65,31-JAN-2020,177,INE885E01034,8.949982
MBAPL,BE,71,74.55,71,74.55,74.55,71,505,35872.75,31-JAN-2020,2,INE900L01010,3.550003
MBECL,BE,4.3,4.55,4.25,4.3,4.25,4.35,13895,59900.45,31-JAN-2020,26,INE748A01016,0.3000002
MBLINFRA,EQ,4,4.15,3.95,4.1,4.05,4.15,31503,126715.1,31-JAN-2020,58,INE912H01013,0.20000005
MCDHOLDING,BE,28.8,28.8,27.9,27.9,27.9,29.35,10818,302426.2,31-JAN-2020,58,INE836H01014,0.8999996
MCDOWELL-N,EQ,639,641.5,617.05,619,621.35,634.5,1646074,1033111046.4,31-JAN-2020,35816,INE854D01024,24.450012
MCL,SM,108,110.5,108,108.75,109.5,110.3,60000,6561840,31-JAN-2020,19,INE813V01022,2.5
MCLEODRUSS,EQ,4.7,4.75,4.45,4.5,4.55,4.65,101816,461789.25,31-JAN-2020,214,INE942G01012,0.3000002
MCX,EQ,1295,1298,1235.8,1246.45,1240,1276.15,918741,1159217982.25,31-JAN-2020,38252,INE745G01035,62.19995
MDL,SM,21.7,21.7,21.7,21.7,21.7,22.8,2000,43400,31-JAN-2020,1,INE575Z01010,0.0
MEGASOFT,EQ,7.2,7.65,7.2,7.65,7.65,7.3,18023,136636.5,31-JAN-2020,44,INE933B01012,0.4500003
MEGH,EQ,58.2,58.6,54.8,55.05,55,58.05,1383550,77290000.45,31-JAN-2020,7554,INE974H01013,3.7999992
MELSTAR,BE,4.25,4.25,4.25,4.25,4.25,4.05,3373,14335.25,31-JAN-2020,9,INE817A01019,0.0
MENONBE,EQ,58.05,59.2,57.6,57.65,58,58.85,3932,228492.85,31-JAN-2020,153,INE071D01033,1.6000023
MEP,EQ,37.6,38.45,36.55,37.25,36.95,37.4,27814,1043950.9,31-JAN-2020,330,INE776I01010,1.9000015
MERCATOR,EQ,0.95,0.95,0.95,0.95,0.95,0.9,489831,465339.45,31-JAN-2020,161,INE934B01028,0.0
METALFORGE,EQ,6.3,6.3,6.3,6.3,6.3,6,4128,26006.4,31-JAN-2020,11,INE425A01011,0.0
METKORE,BZ,0.25,0.25,0.25,0.25,0.25,0.2,9220,2305,31-JAN-2020,6,INE592I01029,0.0
METROPOLIS,EQ,1660,1682.45,1642,1654.6,1642,1653.95,12613,21003126.3,31-JAN-2020,1824,INE112L01020,40.44995
MFSL,EQ,498,511.85,498,506.4,506.45,499.95,1672907,847550392.8,31-JAN-2020,19757,INE180A01020,13.850006
MGEL,SM,53,53,53,53,53,52.9,4000,212000,31-JAN-2020,2,INE0APB01016,0.0
MGL,EQ,1239.9,1242.35,1170,1173.55,1175.1,1236.9,1351299,1613396067.8,31-JAN-2020,37785,INE002S01010,72.349976
MHRIL,EQ,234.15,244.6,234.15,239.5,238.7,237.1,23725,5624653.05,31-JAN-2020,2005,INE998I01010,10.450012
MIC,BE,0.5,0.6,0.5,0.55,0.5,0.55,12603,7002.9,31-JAN-2020,20,INE287C01029,0.100000024
MIDHANI,EQ,164.3,164.7,158.25,161.8,162,163.5,200779,32440374.35,31-JAN-2020,2935,INE099Z01011,6.449997
MINDACORP,EQ,101.4,105.9,97.2,103,105.6,101.7,236108,23967515.9,31-JAN-2020,4660,INE842C01021,8.700005
MINDAIND,EQ,400.1,402,391,392.05,393.6,400.1,132842,52449332.65,31-JAN-2020,5384,INE405E01023,11.0
MINDTECK,EQ,28.5,28.5,27.05,27.2,27.4,27.7,4986,137411.55,31-JAN-2020,111,INE110B01017,1.4500008
MINDTREE,EQ,892.75,903.2,878.7,887.9,886,888.1,476824,425107957.65,31-JAN-2020,8716,INE018I01017,24.5
MIRCELECTR,EQ,10.5,10.65,9.65,10.65,10.65,10.15,364431,3754893.4,31-JAN-2020,567,INE831A01028,1.0
MIRZAINT,EQ,59,59.55,57.85,58.3,58.3,58.8,146643,8604114.95,31-JAN-2020,1238,INE771A01026,1.7000008
MITTAL,SM,104.5,104.5,104.5,104.5,104.5,104.25,1250,130625,31-JAN-2020,1,INE997Y01019,0.0
MMFL,EQ,446.1,470.1,444.65,467.8,470,446.1,17563,8130057.4,31-JAN-2020,1012,INE227C01017,25.450012
MMP,EQ,114,114,107,107,107,108,79,8733,31-JAN-2020,10,INE511Y01018,7.0
MMTC,EQ,21,21.15,20.15,20.3,20.2,20.85,745756,15294610.85,31-JAN-2020,2395,INE123F01029,1.0
MOHITIND,EQ,3.7,3.7,3.7,3.7,3.7,3.7,310,1147,31-JAN-2020,3,INE954E01012,0.0
MOHOTAIND,BE,9.95,9.95,9.95,9.95,9.95,10.45,367,3651.65,31-JAN-2020,7,INE313D01013,0.0
MOIL,EQ,148.3,154.35,146.35,152.8,153,154.8,509369,76204260.55,31-JAN-2020,6536,INE490G01020,8.0
MOLDTECH,EQ,49.05,49.45,47.5,47.9,47.5,49.05,3840,185423.4,31-JAN-2020,91,INE835B01035,1.9500008
MOLDTKPAC,EQ,273.35,276,266.8,267.4,268,272.95,29656,7972787.9,31-JAN-2020,1477,INE893J01029,9.200012
MONTECARLO,EQ,281.15,283.15,272.5,274.15,274.45,280.45,13421,3713854.5,31-JAN-2020,2852,INE950M01013,10.649994
MORARJEE,EQ,16.25,16.25,14.4,15.2,15.05,15.25,850,12861.7,31-JAN-2020,42,INE161G01027,1.8500004
MOREPENLAB,EQ,15,15,14.65,14.75,14.75,14.8,204883,3020832.4,31-JAN-2020,704,INE083A01026,0.35000038
MOTHERSUMI,EQ,139.5,140.3,131.15,133.7,134,138.9,27535769,3707688329.6,31-JAN-2020,172887,INE775A01035,9.150009
MOTILALOFS,EQ,801,801.05,772.15,792.2,793,796.25,210341,165671634.6,31-JAN-2020,9305,INE338I01027,28.899963
MOTOGENFIN,EQ,35.45,35.45,32.05,32.5,32.5,32.25,73,2360.9,31-JAN-2020,6,INE861B01015,3.4000015
MPHASIS,EQ,920,932,910.05,929.85,927,918.95,51751,47917190.75,31-JAN-2020,3550,INE356A01018,21.950012
MPSLTD,EQ,385.1,403.15,356,363.95,360.6,392.3,61015,22707685.9,31-JAN-2020,4831,INE943D01017,47.149994
MRF,EQ,69849,70600,69318.2,69674.75,69620,69818.6,4805,336512876.65,31-JAN-2020,3568,INE883A01011,1281.7969
MRPL,EQ,44.85,46.25,43.7,46.05,46,45.2,809305,36609233.9,31-JAN-2020,3936,INE103A01014,2.5499992
MSPL,EQ,6.3,6.3,5.9,5.95,6.1,6.2,6012,36370.6,31-JAN-2020,26,INE752G01015,0.4000001
MSTCLTD,EQ,122.85,126.8,119.5,120.3,121,121.4,181782,22322990.95,31-JAN-2020,2997,INE255X01014,7.300003
MTEDUCARE,EQ,17,17.4,16.15,16.15,16.15,16.95,67158,1112126.9,31-JAN-2020,455,INE472M01018,1.25
MTNL,EQ,11.1,11.25,11,11.1,11.15,11.1,653551,7256487.6,31-JAN-2020,987,INE153A01019,0.25
MUKANDENGG,EQ,12.2,12.5,12.05,12.45,12.5,12.05,619,7651.4,31-JAN-2020,17,INE022B01014,0.4499998
MUKANDLTD,EQ,29.75,31.1,29,29.85,30.05,30.3,7190,218170.4,31-JAN-2020,107,INE304A01026,2.1000004
MUKTAARTS,EQ,39.4,39.4,38.05,38.25,38.25,38.3,2527,96887.8,31-JAN-2020,63,INE374B01019,1.3500023
MUNJALAU,EQ,47.5,47.9,46.35,46.9,46.6,47.1,103749,4882044.4,31-JAN-2020,870,INE672B01032,1.550003
MUNJALSHOW,EQ,126.05,127.05,125.35,125.5,125.6,125.35,8145,1025050.7,31-JAN-2020,288,INE577A01027,1.7000046
MURUDCERA,EQ,20.6,20.8,19.6,19.9,20.15,19,145919,2930019.3,31-JAN-2020,797,INE692B01014,1.1999989
MUTHOOTCAP,EQ,588.5,604.7,571,589.75,595,584.9,11734,6911973.45,31-JAN-2020,1023,INE296G01013,33.700012
MUTHOOTFIN,EQ,782.45,782.45,758.85,762.65,760.4,773.3,534770,410892994.9,31-JAN-2020,20261,INE414G01012,23.600037
N100,EQ,647,649.9,643,648.65,643.04,641.43,22184,14377630.03,31-JAN-2020,490,INF247L01031,6.9000244
NABARD,N2,1195.01,1206.85,1195.01,1205.87,1206.1,1203.51,545,657046.58,31-JAN-2020,11,INE261F07032,11.839966
NACLIND,EQ,31.9,32,30.1,31.1,30.7,31.7,86970,2717096.25,31-JAN-2020,309,INE295D01020,1.8999996
NAGAFERT,BE,4.8,5.1,4.7,4.95,4.95,4.9,58395,286202.2,31-JAN-2020,163,INE454M01024,0.4000001
NAGREEKCAP,EQ,7.15,7.75,7.15,7.75,7.75,7.4,836,6357.3,31-JAN-2020,6,INE245I01016,0.5999999
NAGREEKEXP,EQ,15,15.8,14.85,15.1,14.85,15.35,1426,21532.35,31-JAN-2020,83,INE123B01028,0.9499998
NAHARCAP,EQ,76,76,76,76,76,74.55,2,152,31-JAN-2020,1,INE049I01012,0.0
NAHARINDUS,EQ,27,28,26.7,26.7,26.7,27.4,2894,78226.25,31-JAN-2020,58,INE289A01011,1.2999992
NAHARPOLY,EQ,36.1,37.45,34.8,37.45,37.45,36.4,4197,152162.85,31-JAN-2020,33,INE308A01027,2.6500015
NAHARSPING,EQ,45.7,46.35,45.45,45.8,46.3,45.95,5141,235553.3,31-JAN-2020,66,INE290A01027,0.8999977
NAM-INDIA,EQ,363.3,369,356,363.65,365,362,904501,329353049.15,31-JAN-2020,15893,INE298J01013,13.0
NARMADA,SM,26.2,26.2,26.2,26.2,26.2,25.2,4000,104800,31-JAN-2020,1,INE117Z01011,0.0
NATCOPHARM,EQ,653.9,653.9,627,633.85,635,649.75,70644,45043086,31-JAN-2020,3496,INE987B01026,26.900024
NATHBIOGEN,EQ,352.05,354.7,342.1,344.75,343,350.8,5635,1953520,31-JAN-2020,304,INE448G01010,12.600006
NATIONALUM,EQ,44.25,44.3,42.3,42.55,42.7,43.9,18252296,780837020.7,31-JAN-2020,24185,INE139A01034,2.0
NATNLSTEEL,BE,1.8,1.8,1.8,1.8,1.8,1.8,200,360,31-JAN-2020,2,INE088B01015,0.0
NAUKRI,EQ,2842.15,2935,2825.05,2847.65,2840,2824.55,245742,707862012.7,31-JAN-2020,25608,INE663F01024,109.94995
NAVINFLUOR,EQ,1217.9,1217.9,1130,1144.5,1154,1194.2,161779,187122149.8,31-JAN-2020,8429,INE048G01026,87.900024
NAVKARCORP,EQ,29.1,29.3,28.5,29,29,28.8,291880,8390121.3,31-JAN-2020,482,INE278M01019,0.79999924
NAVNETEDUL,EQ,95.5,96,90.7,92,91.8,95,33828,3139951.7,31-JAN-2020,1525,INE060A01024,5.300003
NBCC,EQ,34.65,34.85,33.4,33.7,33.7,34.35,13159247,447681120,31-JAN-2020,27108,INE095N01031,1.449997
NBIFIN,EQ,1770,1770,1710,1725.6,1760,1759.5,31,53960.05,31-JAN-2020,6,INE365I01020,60.0
NBVENTURES,EQ,73.55,74.8,68.65,71.3,71.75,73.9,250262,17745001.35,31-JAN-2020,3596,INE725A01022,6.1500015
NCC,EQ,55.95,56.65,54.35,54.75,54.5,55.65,13066133,723050616.2,31-JAN-2020,23221,INE868B01028,2.300003
NCLIND,EQ,92.65,92.65,87.65,88.6,88.2,91.4,62680,5582084.65,31-JAN-2020,1546,INE732C01016,5.0
NDGL,EQ,561,561,560,560,560,561.95,89,49842,31-JAN-2020,10,INE756C01015,1.0
NDL,EQ,32.2,32.5,30.7,31.05,31.3,32.35,12792,402993.6,31-JAN-2020,308,INE875G01030,1.7999992
NDTV,EQ,30,30,27.9,28.9,29,28.85,2401,69159.65,31-JAN-2020,90,INE155G01029,2.1000004
NECCLTD,EQ,5.7,5.85,5.55,5.7,5.65,5.65,19265,109479.1,31-JAN-2020,51,INE553C01016,0.2999997
NECLIFE,EQ,14.35,14.5,13.5,13.65,13.6,14.35,104130,1444970.85,31-JAN-2020,459,INE023H01027,1.0
NELCAST,EQ,52.9,53.45,50.4,50.85,51.85,51.55,34435,1761084.55,31-JAN-2020,511,INE189I01024,3.0499992
NELCO,EQ,232.75,234,227.4,228.6,229,232.4,32730,7508127.1,31-JAN-2020,1639,INE045B01015,6.600006
NEOGEN,EQ,407,407,380.7,383.8,384.5,399.15,52957,20720835.1,31-JAN-2020,5117,INE136S01016,26.299988
NESCO,EQ,723,770,723,755.05,749,722.4,446397,338076986.8,31-JAN-2020,20503,INE317F01035,47.0
NESTLEIND,EQ,15560,15637.25,15310.3,15359.45,15363.75,15520.8,59649,920752573.8,31-JAN-2020,18075,INE239A01016,326.9502
NETF,EQ,122,122,120.77,121.03,120.77,122,3,364.07,31-JAN-2020,3,INF277K015R5,1.2300034
NETFCONSUM,EQ,54.65,54.65,54.13,54.25,54.3,54.31,1309,71210.5,31-JAN-2020,21,INF204KA1LD7,0.52000046
NETFDIVOPP,EQ,29.27,29.27,29.01,29.17,29.18,29.55,3727,108701.63,31-JAN-2020,13,INF204KA1MS3,0.26000023
NETFLTGILT,EQ,20.27,20.32,20.26,20.27,20.32,20.35,6469,131346.02,31-JAN-2020,33,INF204KB1882,0.059999466
NETFMID150,EQ,67,67.35,66.45,66.79,66.85,67.01,882105,58967147.6,31-JAN-2020,179,INF204KB1V68,0.9000015
NETFNIF100,EQ,125.64,125.64,124.13,124.43,124.43,125.99,136,16966.24,31-JAN-2020,19,INF204K014N5,1.5100021
NETFNV20,EQ,58.49,58.49,57.46,57.59,57.7,58.63,4192,242184.01,31-JAN-2020,48,INF204KB18I3,1.0300026
NETWORK18,BE,27.4,27.4,26.3,26.55,26.3,27.05,52304,1395006.35,31-JAN-2020,195,INE870H01013,1.1000004
NEULANDLAB,EQ,452,460,418.05,426.15,425,449.7,25626,11129349.15,31-JAN-2020,1398,INE794A01010,41.950012
NEWGEN,EQ,231.5,234,222,224.95,223,231.2,11351,2576496.95,31-JAN-2020,657,INE619B01017,12.0
NEXTMEDIA,EQ,7.8,8.5,7.8,8.1,8.5,8.2,3257,26313.65,31-JAN-2020,15,INE747B01016,0.6999998
NFL,EQ,29.05,29.1,28.35,28.55,28.55,29,437803,12533243.3,31-JAN-2020,1255,INE870D01012,0.75
NH,EQ,378.45,386,375,377.85,378,376.05,488376,185806232.05,31-JAN-2020,7762,INE410P01011,11.0
NHAI,N1,1071.99,1072.8,1071.01,1072.14,1072,1069.85,420,450269.26,31-JAN-2020,11,INE906B07CA1,1.7900391
NHAI,N2,1175,1175,1167.1,1169.5,1169.5,1169.45,17189,20102061.18,31-JAN-2020,88,INE906B07CB9,7.9000244
NHAI,N4,1199,1199,1196,1198.92,1196,1180.3,245,293740,31-JAN-2020,4,INE906B07DD3,3.0
NHAI,N6,1297.88,1297.88,1288,1288.46,1288,1296.3,545,702768.84,31-JAN-2020,14,INE906B07DF8,9.880005
NHAI,N8,1125,1125,1125,1125,1125,1125,5,5625,31-JAN-2020,1,INE906B07EH2,0.0
NHAI,N9,1170,1170,1170,1170,1170,1175,1,1170,31-JAN-2020,1,INE906B07EI0,0.0
NHAI,NA,1198.25,1201,1198.25,1199.57,1199,1200.49,1458,1749730.54,31-JAN-2020,56,INE906B07EJ8,2.75
NHAI,ND,1344,1344,1127.2,1235.6,1127.2,1126.05,4,4942.4,31-JAN-2020,2,INE906B07EO8,216.80005
NHAI,NE,1169.5,1169.89,1168,1169.89,1169.89,1169.91,620,724632.9,31-JAN-2020,7,INE906B07EP5,1.8900146
NHBTF2014,N6,6560,6590,6500,6528.93,6500,6548.19,554,3632974,31-JAN-2020,19,INE557F07132,90.0
NHPC,EQ,25.2,25.55,24.1,24.5,24.35,25.2,16998025,418128427.5,31-JAN-2020,28627,INE848E01016,1.4499989
NHPC,N6,1378,1378,1350,1350,1350,1348.01,52,70256,31-JAN-2020,3,INE848E07567,28.0
NIACL,EQ,156.45,158.85,154.5,155.5,155.7,155.2,168669,26377479.85,31-JAN-2020,3043,INE470Y01017,4.350006
NIBL,EQ,6,6,5.7,5.9,5.9,5.8,2509,14893.2,31-JAN-2020,13,INE047O01014,0.3000002
NIFTYBEES,EQ,127.95,128.43,126.9,127.17,127.72,127.74,632544,80525238.5,31-JAN-2020,4409,INF204KB14I2,1.5299911
NIITLTD,EQ,98.15,99.6,97.05,98.2,98.4,98.6,218231,21450400.55,31-JAN-2020,5345,INE161A01038,2.5499954
NIITTECH,EQ,1865,1964.6,1854.05,1942.45,1933.35,1849,1129204,2164654236.2,31-JAN-2020,34787,INE591G01017,110.54993
NILAINFRA,EQ,5.4,5.5,5.35,5.4,5.4,5.35,128187,692044.65,31-JAN-2020,221,INE937C01029,0.1500001
NILASPACES,EQ,1.2,1.25,1.2,1.2,1.2,1.25,95278,114411.7,31-JAN-2020,56,INE00S901012,0.049999952
NILKAMAL,EQ,1439.7,1439.7,1405.95,1421.5,1415.15,1415.1,25287,36002779.95,31-JAN-2020,2381,INE310A01015,33.75
NIPPOBATRY,EQ,525.25,525.25,511.6,521.2,522.05,525.25,854,440691.1,31-JAN-2020,111,INE567A01010,13.649994
NITCO,EQ,29.6,29.6,28.9,29.15,29.2,29,10282,300605.1,31-JAN-2020,149,INE858F01012,0.70000076
NITINFIRE,BZ,0.45,0.45,0.35,0.45,0.45,0.4,19872,7418.7,31-JAN-2020,28,INE489H01020,0.099999994
NITINSPIN,EQ,56.75,56.75,55.1,55.45,55.6,55.7,14971,832489.4,31-JAN-2020,217,INE229H01012,1.6500015
NKIND,EQ,16.9,16.9,16.9,16.9,16.9,17.75,621,10494.9,31-JAN-2020,7,INE542C01019,0.0
NLCINDIA,EQ,59.6,60.25,58.5,58.7,58.6,59.5,708455,41933070.7,31-JAN-2020,13855,INE589A01014,1.75
NMDC,EQ,120.85,122.3,116.2,116.95,116.7,120.4,11554574,1366539192.3,31-JAN-2020,47438,INE584A01023,6.100006
NOCIL,EQ,105,105,94.2,95.55,95.6,109.95,5386685,524164516.05,31-JAN-2020,49905,INE163A01018,10.800003
NOIDATOLL,EQ,3.6,3.75,3.45,3.7,3.75,3.6,83591,299576.9,31-JAN-2020,73,INE781B01015,0.29999995
NPBET,EQ,172.8,172.95,172.04,172.66,172.95,171.79,6835,1180250.8,31-JAN-2020,7,INF277K010X4,0.91000366
NRAIL,EQ,240.15,251.95,240.15,243.4,243.05,248.7,4325,1054809.7,31-JAN-2020,254,INE740D01017,11.800003
NRBBEARING,EQ,97.55,99.5,95.1,96.05,95.7,97.9,19215,1851396.35,31-JAN-2020,471,INE349A01021,4.4000015
NSIL,EQ,755,784,755,765.8,765.8,757,261,199608.1,31-JAN-2020,153,INE023A01030,29.0
NTL,BE,0.35,0.45,0.35,0.35,0.35,0.4,8494,2985.4,31-JAN-2020,6,INE333I01036,0.099999994
NTPC,EQ,113.75,115.25,111.5,112.85,112.85,113.65,64518347,7314052640.7,31-JAN-2020,150514,INE733E01010,3.75
NTPC,N4,1117.25,1117.25,1117.25,1117.25,1117.25,1149.99,27,30165.75,31-JAN-2020,1,INE733E07JH3,0.0
NTPC,N6,1349,1349,1307,1320,1320,1318.12,601,786849,31-JAN-2020,4,INE733E07JJ9,42.0
NTPC,N7,13.8,13.97,13.8,13.95,13.95,13.91,6586,91833,31-JAN-2020,53,INE733E07JP6,0.17000008
NTPC,NB,1105,1105,1105,1105,1105,1105,157,173485,31-JAN-2020,1,INE733E07JU6,0.0
NTPC,ND,1232,1232,1232,1232,1232,1201,2,2464,31-JAN-2020,2,INE733E07JW2,0.0
NUCLEUS,EQ,310,314.95,302,302.5,303,308.95,9624,2939242.2,31-JAN-2020,1074,INE096B01018,12.950012
NXTDIGITAL,EQ,394.7,394.7,380.05,385.2,385,392.25,968,371917.4,31-JAN-2020,59,INE353A01023,14.650024
OAL,EQ,205.95,206.25,197.1,200.7,198,202.1,4736,951378.15,31-JAN-2020,192,INE959C01023,9.149994
OBEROIRLTY,EQ,558.1,563,541.1,545.55,545.95,554.65,168229,92439899.45,31-JAN-2020,9511,INE093I01010,21.900024
OCCL,EQ,1010.05,1017.55,990,998.95,1000,1029.5,9902,9925742.85,31-JAN-2020,603,INE321D01016,27.549988
OFSS,EQ,2890,2950.5,2821,2940.55,2925.05,2864.6,21990,64091501.05,31-JAN-2020,4342,INE881D01027,129.5
OIL,EQ,138.95,138.95,127.9,129.55,130.1,138.1,9597439,1251851909.95,31-JAN-2020,55086,INE274J01014,11.049995
OILCOUNTUB,BE,5.35,5.35,5.1,5.1,5.1,5.35,14046,72144.35,31-JAN-2020,59,INE591A01010,0.25
OISL,EQ,3,3,2.8,2.8,2.8,2.9,11324,32566.3,31-JAN-2020,23,INE196J01019,0.20000005
OLECTRA,EQ,170,172.25,168.25,170.5,168.5,168.9,42296,7177625.85,31-JAN-2020,1064,INE260D01016,4.0
OMAXAUTO,EQ,49.2,54.9,43.2,45.15,47.5,50.9,101585,4741510.95,31-JAN-2020,1275,INE090B01011,11.700001
OMAXE,EQ,158.15,158.15,154.5,154.8,154.85,154.9,14530,2251625.3,31-JAN-2020,260,INE800H01010,3.649994
OMKARCHEM,EQ,4.75,4.75,4.5,4.7,4.75,4.55,14600,67524.9,31-JAN-2020,79,INE474L01016,0.25
OMMETALS,EQ,23.15,24.35,23.15,23.75,24,23.3,20471,484256.75,31-JAN-2020,148,INE239D01028,1.2000008
ONELIFECAP,EQ,8.6,8.6,7.85,8.5,8.5,8.2,289,2346.8,31-JAN-2020,6,INE912L01015,0.7500005
ONEPOINT,EQ,20.8,21,20.45,20.85,20.85,20.4,10641,221310.75,31-JAN-2020,66,INE840Y01011,0.54999924
ONGC,EQ,115.8,116,106.75,108.95,110.4,115.6,83360147,9173266577.8,31-JAN-2020,225052,INE213A01029,9.25
ONMOBILE,EQ,29.5,29.95,29.3,29.5,29.55,29.55,46694,1380098.35,31-JAN-2020,307,INE809I01019,0.6500015
ONWARDTEC,EQ,63.55,65.05,63.55,64.15,64.8,64.9,7644,491649.45,31-JAN-2020,199,INE229A01017,1.5000038
OPTIEMUS,EQ,30.7,31,28.7,29.45,29.35,30.2,41628,1250044.1,31-JAN-2020,172,INE350C01017,2.2999992
OPTOCIRCUI,EQ,2.85,2.9,2.75,2.85,2.85,2.85,716940,2025232.85,31-JAN-2020,185,INE808B01016,0.1500001
ORBTEXP,EQ,86.6,86.6,84,85.3,85.2,84.9,1103,93794.9,31-JAN-2020,58,INE231G01010,2.5999985
ORICONENT,EQ,19,19,18.3,18.5,18.5,18.7,15065,278870.7,31-JAN-2020,156,INE730A01022,0.70000076
ORIENTABRA,EQ,18.7,18.9,18.2,18.5,18.45,17.8,109445,2030674.7,31-JAN-2020,621,INE569C01020,0.69999886
ORIENTALTL,EQ,10,10.3,10,10.3,10.2,10,1089,11200,31-JAN-2020,3,INE998H01012,0.3000002
ORIENTBANK,EQ,51.85,51.95,50.1,50.4,50.25,51.45,696693,35455348.6,31-JAN-2020,2517,INE141A01014,1.8500023
ORIENTBELL,EQ,125.35,126.25,120.05,121.6,121.5,125.3,17030,2094969.15,31-JAN-2020,369,INE607D01018,6.199997
ORIENTCEM,EQ,82,82,77,77.25,77.1,80.95,110986,8725998.85,31-JAN-2020,1590,INE876N01018,5.0
ORIENTELEC,EQ,239.5,256.45,236.45,251.8,248.15,236.9,1332645,331199716.25,31-JAN-2020,34036,INE142Z01019,20.000015
ORIENTHOT,EQ,32,32.5,31.9,32.05,32,32.05,10141,325107.75,31-JAN-2020,128,INE750A01020,0.6000004
ORIENTLTD,EQ,94.1,94.45,94.1,94.25,94.45,93,2,188.55,31-JAN-2020,2,INE609C01024,0.34999847
ORIENTPPR,EQ,25,25.7,24.55,25.1,25.2,24.65,291265,7311060.8,31-JAN-2020,1488,INE592A01026,1.1500015
ORIENTREF,EQ,254.9,255.05,248.9,253.2,253,252.45,21476,5432917.6,31-JAN-2020,1091,INE743M01012,6.150009
ORISSAMINE,EQ,1990,2031.1,1944.35,1964.95,1973,1965.4,65648,130638312.55,31-JAN-2020,7660,INE725E01024,86.75
ORTEL,BZ,0.55,0.55,0.5,0.55,0.55,0.5,6751,3588.05,31-JAN-2020,7,INE849L01019,0.050000012
ORTINLABSS,EQ,9.2,9.45,9.1,9.4,9.15,9.25,2755,25858.45,31-JAN-2020,26,INE749B01012,0.34999943
OSIAHYPER,SM,260,260,260,260,260,275,400,104000,31-JAN-2020,1,INE06IR01013,0.0
OSWALAGRO,EQ,7.5,7.9,7.1,7.25,7.4,7.55,8384,61527.9,31-JAN-2020,110,INE142A01012,0.8000002
PAEL,BE,3,3,2.85,3,3,3,7787,22540.45,31-JAN-2020,10,INE766A01018,0.1500001
PAGEIND,EQ,24580,24737.85,24120,24437.75,24410,24425.2,22781,556166449.4,31-JAN-2020,10039,INE761H01022,617.8496
PAISALO,EQ,270,280,259,261.65,260,273.65,40292,10645480.25,31-JAN-2020,951,INE420C01042,21.0
PALREDTEC,EQ,19.3,19.3,18.35,18.45,18.45,19.3,4771,88534.3,31-JAN-2020,416,INE218G01033,0.94999886
PANACEABIO,EQ,130.1,131.75,123.55,130.1,130.5,130.1,28432,3664796.7,31-JAN-2020,772,INE922B01023,8.199997
PANACHE,EQ,65.25,65.35,62.35,63.9,64.7,62.5,3915,254222.4,31-JAN-2020,13,INE895W01019,3.0
PANAMAPET,EQ,64.55,65.8,62.55,62.95,62.8,64.25,3629,230328.75,31-JAN-2020,114,INE305C01029,3.2500038
PAPERPROD,EQ,247.65,252.75,247.65,250.8,249.4,247.2,8535,2136051.4,31-JAN-2020,333,INE275B01026,5.100006
PARABDRUGS,BE,1.3,1.3,1.3,1.3,1.3,1.35,15354,19960.2,31-JAN-2020,10,INE618H01016,0.0
