SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,Daily Range
BHARATRAS,EQ,6495,6680,6444,6486,6451,6422.6,961,6255410.8,29-Jan-20,375,INE838B01013,236.0
BHARATWIRE,EQ,27.55,28.9,27.05,27.9,28,27.9,17228,473558.8,29-Jan-20,462,INE316L01019,1.8500004
BHARTIARTL,EQ,493.1,501.4,488.25,490.25,490.7,491.25,19668016,9708706049,29-Jan-20,175835,INE397D01024,13.149994
BHEL,EQ,43.7,45.1,43.6,44.55,44.6,43.3,15586751,693835754.6,29-Jan-20,26190,INE257A01026,1.5
BIGBLOC,BE,38,38,37.75,37.75,37.75,38.25,355,13426.25,29-Jan-20,5,INE412U01017,0.25
BIL,EQ,173.9,182.55,172.1,179.6,174,173.9,3824,673784.5,29-Jan-20,295,INE828A01016,10.449997
BILENERGY,EQ,0.95,0.95,0.9,0.95,0.95,0.9,134198,126579.6,29-Jan-20,76,INE607L01029,0.050000012
BINDALAGRO,EQ,16,16,14.65,14.85,14.9,14.85,32327,486623.5,29-Jan-20,124,INE143A01010,1.3500004
BIOCON,EQ,289.05,303.9,289,297.45,296.85,288.6,7779268,2328370238,29-Jan-20,91524,INE376G01013,14.899994
BIOFILCHEM,BE,11.85,12.45,11.6,11.95,11.9,12.1,5638,67944.2,29-Jan-20,68,INE829A01014,0.8499994
BIRLACABLE,EQ,58.35,59.5,57.9,58.55,57.9,58.35,37461,2198552.5,29-Jan-20,501,INE800A01015,1.5999985
BIRLACORPN,EQ,729.7,770,728,751.25,750,731.15,487172,368255537.6,29-Jan-20,15382,INE340A01012,42.0
BIRLAMONEY,EQ,35.7,35.7,34.8,34.85,35,34.8,34128,1197033.35,29-Jan-20,472,INE865C01022,0.9000015
BKMINDST,EQ,0.55,0.55,0.5,0.55,0.55,0.55,10510,5775.5,29-Jan-20,9,INE831Q01016,0.050000012
BLBLIMITED,EQ,5,5.1,4.7,5.05,5.1,4.85,48099,241634.4,29-Jan-20,66,INE791A01024,0.4000001
BLISSGVS,EQ,142.55,144.85,142.5,143.75,143.4,142.7,409744,58872184.15,29-Jan-20,1665,INE416D01022,2.350006
BLKASHYAP,EQ,9.4,9.4,9.05,9.05,9.05,9.2,7832,72105.4,29-Jan-20,64,INE350H01032,0.34999943
BLS,EQ,67,68.7,66.5,67.1,67.45,67.45,8543,574122.55,29-Jan-20,204,INE153T01027,2.199997
BLUEBLENDS,BE,0.75,0.75,0.7,0.7,0.7,0.75,1045,736.5,29-Jan-20,5,INE113O01014,0.050000012
BLUEDART,EQ,2602,2784,2602,2733.85,2723.1,2636.65,11887,32177701.65,29-Jan-20,2162,INE233B01017,182.0
BLUESTARCO,EQ,854,887.55,832.05,842.65,840.5,849.9,236097,203344065.3,29-Jan-20,14014,INE472A01039,55.5
BODALCHEM,EQ,74.15,74.75,73.15,73.85,73.45,73.4,112731,8325457.6,29-Jan-20,1238,INE338D01028,1.5999985
BOHRA,SM,1.3,1.3,1.3,1.3,1.3,1.35,4000,5200,29-Jan-20,1,INE802W01015,0.0
BOMDYEING,EQ,91.8,98.4,91.2,97.45,97.8,90.95,13019261,1245845214,29-Jan-20,57810,INE032A01023,7.2000046
BOROSIL,EQ,174.55,179.8,173.5,178.4,178.25,173.2,81691,14471627.75,29-Jan-20,1907,INE666D01022,6.300003
BOSCHLTD,EQ,14690,14886.95,14665.45,14737.55,14707.2,14689.55,14115,208559615.6,29-Jan-20,4942,INE323A01026,221.5
BPCL,EQ,483.95,486.9,476.65,479.05,478.65,480.95,7132327,3439641890,29-Jan-20,78973,INE029A01011,10.25
BPL,EQ,22,22.5,22,22.2,22.05,22.05,71593,1587587.3,29-Jan-20,696,INE110A01019,0.5
BRFL,EQ,4.1,4.25,4,4,4,4.2,68189,276284.7,29-Jan-20,68,INE589G01011,0.25
BRIGADE,EQ,231.65,233.6,226.6,228.55,227.8,230.05,75598,17512245.4,29-Jan-20,1737,INE791I01019,7.0
BRITANNIA,EQ,3200,3245.5,3190.05,3214.2,3204.1,3181.25,434882,1403065929,29-Jan-20,44335,INE216A01030,55.44995
BRITANNIA,N2,31.98,31.98,31.66,31.69,31.69,31.67,146481,4640214.23,29-Jan-20,115,INE216A07052,0.3199997
BRNL,EQ,70.8,72.4,67,71.95,71.95,68.1,49381,3524610.75,29-Jan-20,904,INE727S01012,5.4000015
BROOKS,EQ,39.05,41.7,39.05,41.2,40.8,39.05,46995,1926115.35,29-Jan-20,594,INE650L01011,2.6500015
BSE,EQ,542.05,545.95,537.25,541.65,542.45,540.85,65277,35390049.05,29-Jan-20,1620,INE118H01025,8.700012
BSELINFRA,EQ,1.1,1.1,1.05,1.05,1.05,1.1,22301,24506.1,29-Jan-20,10,INE395A01016,0.05000007
BSHSL,SM,107,109.5,107,109.5,109.5,108.25,3600,390600,29-Jan-20,3,INE032Z01012,2.5
BSL,EQ,35,37.15,34.8,34.85,34.8,35.65,4704,165999.45,29-Jan-20,144,INE594B01012,2.3500023
BSLGOLDETF,EQ,3724,3738,3643.3,3711.75,3707.6,3739.9,113,416238.15,29-Jan-20,52,INF209K01HT2,94.69995
BSOFT,EQ,72.5,72.5,71.3,71.85,71.6,71.75,270683,19455305.8,29-Jan-20,2981,INE836A01035,1.199997
BURNPUR,EQ,1.25,1.25,1.15,1.25,1.25,1.2,40056,49069.95,29-Jan-20,72,INE817H01014,0.100000024
BUTTERFLY,EQ,260,264,251,252.2,251.2,256.9,66210,16949089.5,29-Jan-20,1659,INE295F01017,13.0
BVCL,BE,12.9,13.05,12.85,12.85,12.85,12.7,5305,68760,29-Jan-20,15,INE139I01011,0.19999981
BYKE,EQ,20.5,21.9,20.5,21.2,21.15,21.1,12325,262718.8,29-Jan-20,86,INE319B01014,1.3999996
CADILAHC,EQ,273,275.85,271,273.5,273.35,272.4,1295548,353979015.2,29-Jan-20,14290,INE010B01027,4.850006
CADSYS,SM,32.9,32.9,32.9,32.9,32.9,31.5,2000,65800,29-Jan-20,1,INE090Y01013,0.0
CALSOFT,EQ,15.2,15.2,14.15,14.35,14.4,14.85,82049,1173999.05,29-Jan-20,255,INE526B01014,1.0500002
CAMLINFINE,EQ,81.7,83.9,79.3,80.15,79.55,81.95,488703,40119536.9,29-Jan-20,7110,INE052I01032,4.5999985
CANBK,EQ,205.85,207.9,203.55,204.1,203.9,203.6,5800555,1192920049,29-Jan-20,33655,INE476A01014,4.349991
CANDC,BZ,2.2,2.2,2,2.2,2.2,2.1,2350,5070,29-Jan-20,15,INE874H01015,0.20000005
CANFINHOME,EQ,474.65,495.8,472.65,487.95,484,473.65,1017911,495104348.8,29-Jan-20,24765,INE477A01020,23.149994
CANTABIL,EQ,270.85,270.85,262.3,263.2,263,265.3,26813,7086397.2,29-Jan-20,2104,INE068L01016,8.550018
CAPACITE,EQ,195.2,199.7,194.1,194.75,195.55,195.95,19018,3735474.35,29-Jan-20,1208,INE264T01014,5.599991
CAPLIPOINT,EQ,291.05,293.5,286.5,287.25,286.5,289.45,61579,17897797.25,29-Jan-20,1765,INE475E01026,7.0
CAPTRUST,EQ,160,160,147.05,152.35,149.6,154.2,3332,518704.8,29-Jan-20,91,INE707C01018,12.949997
CARBORUNIV,EQ,349.95,350,342.1,343.8,344,346.35,10840,3744561.35,29-Jan-20,461,INE120A01034,7.899994
CAREERP,EQ,123.7,127.9,123,126.1,125.9,122.6,26240,3295026.05,29-Jan-20,499,INE521J01018,4.9000015
CARERATING,EQ,670.2,680,663.1,669.45,670.95,666.8,255562,171672875.2,29-Jan-20,9978,INE752H01013,16.900024
CASTEXTECH,BE,0.35,0.4,0.35,0.35,0.4,0.35,52410,18419.15,29-Jan-20,27,INE068D01021,0.050000012
CASTROLIND,EQ,133.85,136.65,133.55,135.6,135.4,132.9,3651882,494211082.5,29-Jan-20,23474,INE172A01027,3.0999908
CCHHL,BE,3.2,3.2,3,3.05,3.1,3.1,8843,26966.25,29-Jan-20,35,INE652F01027,0.20000005
CCL,EQ,203,215,195.35,208,207.95,197.8,9931524,2053167703,29-Jan-20,68724,INE421D01022,19.649994
CDSL,EQ,273,274.8,269,270.55,269.5,271.7,336662,91545626.6,29-Jan-20,5492,INE736A01011,5.799988
CEATLTD,EQ,1007,1007,993.2,998.45,997.8,998.8,57172,57124266.8,29-Jan-20,2317,INE482A01020,13.799988
CEBBCO,EQ,15.5,16,15.1,15.25,15.3,15.6,43009,661583.4,29-Jan-20,214,INE209L01016,0.8999996
CELEBRITY,EQ,6.05,6.3,6.05,6.25,6.2,6.2,1017,6239.5,29-Jan-20,11,INE185H01016,0.25
CELESTIAL,BE,2.9,2.9,2.85,2.85,2.85,2.85,2382,6857.5,29-Jan-20,10,INE221I01017,0.05000019
CENTENKA,EQ,199.1,201.95,195.5,196.5,196.8,199.85,19635,3902361.7,29-Jan-20,507,INE485A01015,6.449997
CENTEXT,EQ,3.2,3.2,3.05,3.15,3.15,3.1,57157,178748.4,29-Jan-20,72,INE281A01026,0.1500001
CENTRALBK,EQ,20,20,19,19.1,19.1,19.4,1266776,24710632.65,29-Jan-20,3740,INE483A01010,1.0
CENTRUM,EQ,22.75,22.9,21.6,21.95,21.8,22.2,43510,965082.65,29-Jan-20,362,INE660C01027,1.2999992
CENTUM,EQ,404,414.95,395.5,405.25,412.4,404,1314,534003.8,29-Jan-20,115,INE320B01020,19.450012
CENTURYPLY,EQ,172,172.65,169.25,171.1,171,170.6,120819,20623758.25,29-Jan-20,3091,INE348B01021,3.399994
CENTURYTEX,EQ,614,627.5,605.05,619.35,623.8,615.45,1874398,1153318975,29-Jan-20,29146,INE055A01016,22.450012
CERA,EQ,2697.95,2697.95,2678.45,2679.8,2679,2684.85,5410,14524121.95,29-Jan-20,1611,INE739E01017,19.5
CEREBRAINT,BE,31.1,31.1,31.1,31.1,31.1,29.65,27330,849963,29-Jan-20,39,INE345B01019,0.0
CESC,EQ,737,746.4,734.8,740.2,741.7,733.35,206846,153308355.6,29-Jan-20,6420,INE486A01013,11.600037
CESCVENT,EQ,336.9,340.1,331.05,334.45,331.55,331.7,10396,3491937.25,29-Jan-20,531,INE425Y01011,9.050018
CGCL,EQ,191,192.9,186.05,189.9,188,191.75,535636,100572016,29-Jan-20,6838,INE180C01026,6.849991
CGPOWER,BZ,10.65,10.65,10.15,10.6,10.65,10.15,667168,7077889.45,29-Jan-20,1014,INE067A01029,0.5
CHALET,EQ,333,336.05,330,332,330.3,334.75,4304,1431756,29-Jan-20,557,INE427F01016,6.049988
CHAMBLFERT,EQ,180.5,181.7,175.05,177.3,175.05,178.85,593382,105231663.6,29-Jan-20,11125,INE085A01013,6.649994
CHEMBOND,EQ,223.55,236,223.55,233.8,228,230,2062,481946.95,29-Jan-20,129,INE995D01025,12.449997
CHEMFAB,EQ,191.4,192.85,183.05,183.95,183.75,188.25,1058,196184.8,29-Jan-20,88,INE783X01023,9.800003
CHENNPETRO,EQ,137.55,138.6,132.6,133.6,133.5,137.3,193736,26248955.35,29-Jan-20,4041,INE178A01016,6.0
CHOLAFIN,EQ,327,333.75,324,327.65,328,325.8,6085725,1989781075,29-Jan-20,26066,INE121A01024,9.75
CHOLAHLDNG,EQ,552.25,563,540.05,547.2,546.9,554.55,117797,64867635.3,29-Jan-20,5257,INE149A01033,22.950012
CHROMATIC,EQ,0.5,0.6,0.5,0.6,0.6,0.55,8899,4879.8,29-Jan-20,10,INE662C01015,0.100000024
CIGNITITEC,EQ,273,273.3,264.4,269.25,269.45,270.35,24934,6681332.5,29-Jan-20,700,INE675C01017,8.899994
CIMMCO,EQ,24.8,25.25,23.5,24.5,24.3,24.15,54136,1325024.8,29-Jan-20,405,INE184C01028,1.75
CINELINE,EQ,38.65,39,37.5,37.85,37.6,38.3,10774,413654.6,29-Jan-20,187,INE704H01022,1.5
CINEVISTA,EQ,7.3,7.7,7.3,7.4,7.4,7.55,2875,21154.55,29-Jan-20,13,INE039B01026,0.39999962
CIPLA,EQ,464.7,467.4,460.35,461.55,461.05,464.7,1737293,805835142,29-Jan-20,56487,INE059A01026,7.049988
CKFSL,EQ,0.45,0.45,0.4,0.4,0.4,0.45,778371,312792.85,29-Jan-20,140,INE391Z01012,0.049999982
CLEDUCATE,EQ,77.8,77.95,73.4,74.55,75,73.3,1569,117912.5,29-Jan-20,64,INE201M01011,4.5499954
CLNINDIA,EQ,406.9,409.25,401,402.2,402.6,400.45,26849,10879670.25,29-Jan-20,3388,INE492A01029,8.25
CMICABLES,EQ,47,47.7,45.1,45.75,45.6,46.7,13622,629139.25,29-Jan-20,283,INE981B01011,2.6000023
CMMIPL,SM,6.7,6.7,6.7,6.7,6.7,6.4,9000,60300,29-Jan-20,3,INE289S01013,0.0
CNOVAPETRO,EQ,7.1,7.5,7.1,7.35,7.35,7.6,1502,11039.4,29-Jan-20,11,INE672K01025,0.4000001
COALINDIA,EQ,191,193,188,191.05,191.1,189.15,10602818,2030752999,29-Jan-20,60651,INE522F01014,5.0
COCHINSHIP,EQ,391.4,400.05,384.1,384.9,384.7,389.7,202500,78876179.65,29-Jan-20,8395,INE704P01017,15.949982
COFFEEDAY,BZ,30.5,31.55,29.05,30.8,31.3,30.55,317010,9451630.25,29-Jan-20,1460,INE335K01011,2.5
COLPAL,EQ,1494.7,1503,1480.25,1484.1,1492.55,1482.15,542146,808668800.7,29-Jan-20,37832,INE259A01022,22.75
COMPINFO,EQ,19.1,19.25,17.35,17.5,17.35,19.25,168054,3075961.15,29-Jan-20,680,INE070C01037,1.8999996
COMPUSOFT,EQ,7.25,7.4,7.2,7.35,7.35,7.3,15441,112081.1,29-Jan-20,63,INE453B01029,0.20000029
CONCOR,EQ,575,581.9,570.45,579.65,579,571.75,902503,521460919.4,29-Jan-20,23292,INE111A01025,11.450012
CONFIPET,EQ,27,30.1,26.5,28.25,28,26.7,408128,11626361.95,29-Jan-20,2353,INE552D01024,3.6000004
CONSOFINVT,EQ,37.55,37.55,36.45,36.75,36.5,37.5,1187,43987.7,29-Jan-20,13,INE025A01027,1.0999985
CONTI,SM,73.2,74.7,72.5,74.7,74.7,71.15,376000,27713600,29-Jan-20,79,INE340Z01019,2.199997
CONTROLPR,EQ,271.95,276.85,252.55,261.35,263,268.85,16630,4452694.8,29-Jan-20,631,INE663B01015,24.300003
CORALFINAC,EQ,11,11,10.6,10.65,10.6,10.8,8049,85994.4,29-Jan-20,70,INE558D01021,0.39999962
CORDSCABLE,EQ,50,53,47.7,48.8,49.5,49.9,37612,1863611.5,29-Jan-20,863,INE792I01017,5.299999
COROMANDEL,EQ,617.35,624,612.3,618.1,614,615.05,405868,251823406.4,29-Jan-20,15162,INE169A01031,11.700012
CORPBANK,EQ,23.7,23.75,23.5,23.5,23.5,23.55,221444,5220422,29-Jan-20,652,INE112A01023,0.25
COSMOFILMS,EQ,276.5,281.25,276.5,278.35,280.75,276.2,8834,2459162.8,29-Jan-20,393,INE757A01017,4.75
COUNCODOS,EQ,1.6,1.65,1.55,1.6,1.6,1.6,12284,19088.65,29-Jan-20,21,INE695B01025,0.100000024
COX&KINGS,BZ,1.05,1.1,1.05,1.05,1.05,1.1,956275,1006233.6,29-Jan-20,525,INE008I01026,0.05000007
CPSEETF,EQ,21.51,21.77,21.47,21.59,21.65,21.48,2507799,54191771.16,29-Jan-20,95455,INF457M01133,0.30000114
CREATIVE,BE,103.95,108,100.2,100.25,101.75,104.95,13291,1344457.1,29-Jan-20,44,INE985W01018,7.800003
CREATIVEYE,EQ,1.65,1.65,1.65,1.65,1.65,1.7,1000,1650,29-Jan-20,1,INE230B01021,0.0
CREDITACC,EQ,858,882.4,851,857.85,856.9,855.1,182387,157547413.3,29-Jan-20,12671,INE741K01010,31.400024
CREST,EQ,97.35,106.1,97.35,104.9,105,97.35,21473,2231917.05,29-Jan-20,435,INE559D01011,8.75
CRISIL,EQ,1760.05,1774.8,1711,1742.6,1735,1758.3,29260,50933472.4,29-Jan-20,7764,INE007A01025,63.80005
CROMPTON,EQ,260.25,263.3,255,258.25,255.2,258.65,343453,88887770.45,29-Jan-20,12558,INE299U01018,8.299988
CSBBANK,EQ,196.6,197,190,193,192,194.75,176308,34263012.65,29-Jan-20,3184,INE679A01013,7.0
CTE,EQ,25.85,26.9,25.25,26.2,26.3,25.8,3682,94738.9,29-Jan-20,185,INE627H01017,1.6499996
CUB,EQ,242,243.05,235.8,237.8,237.15,242.4,596792,141998939.4,29-Jan-20,11569,INE491A01021,7.25
CUBEXTUB,EQ,12.8,13,12.8,12.9,12.9,12.8,2132,27362.6,29-Jan-20,9,INE144D01012,0.19999981
CUMMINSIND,EQ,624,652.8,594,601.2,597.55,588.35,18713513,11576572435,29-Jan-20,313450,INE298A01020,58.799988
CUPID,EQ,232.4,235,227,228.1,228,228.55,41397,9527350.1,29-Jan-20,1677,INE509F01011,8.0
CYBERMEDIA,BE,2.05,2.05,2.05,2.05,2.05,2,100,205,29-Jan-20,1,INE278G01037,0.0
CYBERTECH,EQ,45.25,46.35,45.25,45.45,45.4,45.25,17199,785077.95,29-Jan-20,243,INE214A01019,1.0999985
CYIENT,EQ,494,499,487.15,490.5,491.8,492.45,153128,75684792.05,29-Jan-20,8247,INE136B01020,11.850006
DAAWAT,EQ,29,29.15,28.1,28.25,28.15,28.6,722518,20583667.8,29-Jan-20,2197,INE818H01020,1.0499992
DABUR,EQ,490.9,495.5,488.7,491.6,491.35,488.4,830287,408472821.9,29-Jan-20,16475,INE016A01026,6.799988
DALBHARAT,EQ,865,919,860.05,886.65,888.1,860.05,207527,185724462.7,29-Jan-20,9115,INE00R701025,58.950012
DALMIASUG,EQ,120,124.3,120,122.15,122,119.45,354926,43507938.6,29-Jan-20,4896,INE495A01022,4.300003
DAMODARIND,EQ,30.5,31.85,30.5,31,31,30.35,2133,65861.2,29-Jan-20,29,INE497D01022,1.3500004
DANGEE,SM,132.25,132.25,132.25,132.25,132.25,132,4800,634800,29-Jan-20,4,INE688Y01014,0.0
DATAMATICS,EQ,79.35,81.9,78.2,79.15,80,79.35,84143,6778052.6,29-Jan-20,1718,INE365B01017,3.7000046
DBCORP,EQ,139.8,142.35,139.8,141.2,141,139.8,43243,6107754.8,29-Jan-20,1830,INE950I01011,2.550003
DBL,EQ,405.95,413.9,404,405.8,406.1,402.55,151426,61753613.65,29-Jan-20,3623,INE917M01012,9.899994
DBREALTY,BE,11.1,11.1,10.55,10.6,10.6,11.1,81765,877182.65,29-Jan-20,289,INE879I01012,0.5500002
DBSTOCKBRO,BE,10.45,10.45,10.45,10.45,10.45,11,110,1149.5,29-Jan-20,4,INE921B01025,0.0
DCAL,EQ,84.95,85.2,79.8,81.2,82,83.95,448998,36935422.25,29-Jan-20,3629,INE385W01011,5.399994
DCBBANK,EQ,179.05,181,174,175.1,175.9,178,680476,119920288.2,29-Jan-20,10605,INE503A01015,7.0
DCM,EQ,23.5,23.5,21.75,22.6,22.05,22.5,6369,143600.9,29-Jan-20,64,INE498A01018,1.75
DCMFINSERV,EQ,0.85,0.85,0.85,0.85,0.85,0.9,1500,1275,29-Jan-20,1,INE891B01012,0.0
DCMNVL,EQ,35.85,37.45,35.05,37,36.95,35.55,11050,403675.55,29-Jan-20,109,INE08KP01019,2.4000015
DCMSHRIRAM,EQ,389.1,394.15,375.1,381.05,378.1,386.05,80345,31126597.45,29-Jan-20,3432,INE499A01024,19.049988
DCW,EQ,16.25,16.3,15.7,15.9,16,16,212950,3405074.15,29-Jan-20,560,INE500A01029,0.5999994
DECCANCE,EQ,335.2,342,331.5,333.3,331.5,334.95,3502,1176186,29-Jan-20,296,INE583C01021,10.5
DEEPAKFERT,EQ,117.5,118.4,112.05,113.45,113.75,116.6,528524,60601382.9,29-Jan-20,11110,INE501A01019,6.3499985
DEEPAKNTR,EQ,403.8,404.7,397.35,399.25,398.95,400.85,215183,86155760.15,29-Jan-20,6161,INE288B01029,7.350006
DEEPIND,EQ,118,118,114.95,115.25,115.7,114.95,5609,648448.05,29-Jan-20,248,INE677H01012,3.050003
DELTACORP,EQ,185,188.75,183.7,184.5,183.9,185.75,605773,112515379.6,29-Jan-20,8289,INE124G01033,5.050003
DELTAMAGNT,EQ,38.7,38.8,36.1,36.55,36.55,38.3,2695,100963.3,29-Jan-20,137,INE393A01011,2.7000008
DEN,EQ,55.3,55.3,51.85,52.4,52.4,54.35,29181,1545038,29-Jan-20,415,INE947J01015,3.4500008
DENORA,EQ,235.5,235.5,226,226.7,227.5,228.85,6276,1442161.7,29-Jan-20,395,INE244A01016,9.5
DEVIT,SM,73.5,75.55,73.45,75.25,75.25,73,12000,892350,29-Jan-20,8,INE060X01018,2.100006
DFMFOODS,EQ,307.7,329.9,301,322.65,324,302.65,651039,206174154.5,29-Jan-20,11565,INE456C01020,28.899994
DGCONTENT,BE,5.45,5.65,5.45,5.5,5.5,5.4,3466,19427,29-Jan-20,16,INE03JI01017,0.20000029
DHAMPURSUG,EQ,208.45,219.8,208.45,216.75,217.2,207.4,715498,154608914.7,29-Jan-20,13515,INE041A01016,11.350006
DHANBANK,EQ,15.15,15.35,14.8,14.85,15,14.95,174419,2615012.4,29-Jan-20,376,INE680A01011,0.5500002
DHANUKA,EQ,515.4,558,506.15,544.6,543.05,515.5,329256,178910470,29-Jan-20,13547,INE435G01025,51.850006
DHARSUGAR,EQ,7.45,7.85,7.3,7.8,7.85,7.6,22545,173832.5,29-Jan-20,64,INE988C01014,0.5499997
DHFL,EQ,15.05,15.15,14.3,14.3,14.3,15.05,2197826,31663700,29-Jan-20,4786,INE202B01012,0.8499994
DHFL,N4,189.9,189.9,189.9,189.9,189.9,158.25,50,9495,29-Jan-20,2,INE202B07HN7,0.0
DHFL,N6,215,220,210,220,220,216.8,252,54412,29-Jan-20,7,INE202B07HP2,10.0
DHFL,NC,215,215,200,205,205,213,1327,272425,29-Jan-20,12,INE202B07HV0,15.0
DHFL,NN,242,242,241,242,242,242,30,7250,29-Jan-20,3,INE202B07IM7,1.0
DHFL,NP,195,210,195,207.43,210,205.95,17623,3572851.4,29-Jan-20,311,INE202B07IO3,15.0
DHFL,NQ,242,249.26,224.2,224.2,224.2,250,80,18559.93,29-Jan-20,14,INE202B07IY2,25.059998
DHFL,NS,234,234,232,232,232,215.19,113,26242,29-Jan-20,4,INE202B07JA0,2.0
DHFL,NX,190,190.1,190,190,190,197.75,79,15013,29-Jan-20,4,INE202B07JE2,0.1000061
DHFL,NY,252.8,255.8,252.8,255.8,255.8,255.8,55,13972.4,29-Jan-20,3,INE202B07JF9,3.0
DHFL,Y1,200,200,200,200,200,198.56,200,40000,29-Jan-20,4,INE202B07JH5,0.0
DHUNINV,EQ,263.9,263.9,240,245.9,246,241.5,4376,1091058.1,29-Jan-20,284,INE320L01011,23.899994
DIAMONDYD,EQ,843.95,843.95,820.3,830.25,825,819.15,1347,1125274.6,29-Jan-20,153,INE393P01035,23.650024
DIAPOWER,BZ,0.55,0.65,0.55,0.65,0.65,0.6,9376,6043.3,29-Jan-20,15,INE989C01012,0.099999964
DICIND,EQ,345.8,360.6,335.85,353.15,356.7,342.3,5383,1876526.85,29-Jan-20,290,INE303A01010,24.75
DIGISPICE,EQ,5.3,5.35,5,5.35,5.35,5.1,11052,58352.7,29-Jan-20,22,INE927C01020,0.3499999
DIGJAMLTD,BZ,0.9,1,0.9,0.95,0.95,0.95,8100,7672.65,29-Jan-20,14,INE731U01010,0.100000024
DISHTV,EQ,14.65,14.95,13.6,14.25,14.3,14.75,57508690,809748167.4,29-Jan-20,65535,INE836F01026,1.3499994
DIVISLAB,EQ,1956,1994.4,1936.05,1961.3,1959,1946.75,829522,1634889839,29-Jan-20,33765,INE361B01024,58.349976
DIXON,EQ,4464,4489.95,4242.4,4324.3,4253.05,4424.25,151969,664846024.1,29-Jan-20,20446,INE935N01012,247.5503
DLF,EQ,259,261.8,256.65,258.6,258.3,257.65,4977662,1289673375,29-Jan-20,29042,INE271C01023,5.149994
DLINKINDIA,EQ,119.35,121,117.5,117.95,118,117.8,98605,11743620.65,29-Jan-20,1574,INE250K01012,3.5
DMART,EQ,1932,1984.25,1928,1974.65,1973.85,1930.45,481606,946382381.2,29-Jan-20,32525,INE192R01011,56.25
DNAMEDIA,BE,0.45,0.45,0.4,0.45,0.45,0.4,12895,5312.1,29-Jan-20,21,INE016M01021,0.049999982
DOLAT,EQ,56.9,57,54.3,56.15,55.35,54.75,50207,2822432.15,29-Jan-20,623,INE966A01022,2.7000008
DOLLAR,EQ,151.3,153.15,146.05,148.3,148.8,149.4,22823,3428776.45,29-Jan-20,526,INE325C01035,7.099991
DONEAR,EQ,31.55,31.6,30.1,30.35,30.25,30.5,15061,459213.6,29-Jan-20,135,INE668D01028,1.5
DPSCLTD,EQ,7.7,8.25,7.7,8.1,8.15,8,600,4804.45,29-Jan-20,14,INE360C01024,0.5500002
DPWIRES,EQ,86.95,90.5,86.1,87.9,86.6,87.4,45,3954.95,29-Jan-20,10,INE864X01013,4.4000015
DQE,EQ,1.15,1.15,1.15,1.15,1.15,1.2,12839,14764.85,29-Jan-20,25,INE656K01010,0.0
DREDGECORP,EQ,334,336.35,327.65,330.65,331,331.95,153743,50984472.75,29-Jan-20,4164,INE506A01018,8.700012
DRREDDY,EQ,3189.15,3201.85,3099.2,3148.25,3145.15,3189.15,1389203,4388132486,29-Jan-20,75148,INE089A01023,102.65015
DSML,SM,5.25,5.3,5.25,5.3,5.3,5.5,18000,94800,29-Jan-20,3,INE411Y01011,0.05000019
DSSL,EQ,25.9,26.6,25,26,25.6,25.55,6870,177501.6,29-Jan-20,156,INE417B01040,1.6000004
DTIL,EQ,185.5,185.5,181.3,182.25,181.8,185.55,2428,444090.65,29-Jan-20,200,INE341R01014,4.199997
DUCON,EQ,4.75,5.05,4.75,4.95,4.95,4.75,41768,207495.6,29-Jan-20,108,INE741L01018,0.3000002
DVL,EQ,71.6,72.5,69.85,70.85,71.25,71.35,6278,442813.95,29-Jan-20,123,INE477B01010,2.6500015
DWARKESH,EQ,37,39.4,36.9,38.95,39.25,36.2,2544839,97788819.2,29-Jan-20,7792,INE366A01041,2.5
DYNAMATECH,EQ,1010,1014.7,952,973.45,982,1007.5,1262,1240786.65,29-Jan-20,210,INE221B01012,62.700012
DYNPRO,EQ,160,161,154.05,156.05,156.7,159.1,6825,1076228.35,29-Jan-20,482,INE256H01015,6.949997
E2E,SM,22.45,22.45,22.45,22.45,22.45,21.5,2000,44900,29-Jan-20,1,INE255Z01019,0.0
EASTSILK,BE,0.9,1,0.9,1,1,0.95,13120,11976.8,29-Jan-20,20,INE962C01027,0.100000024
EASUNREYRL,BZ,2.75,2.9,2.75,2.75,2.75,2.8,10395,28604.25,29-Jan-20,8,INE268C01029,0.1500001
EBBETF0423,EQ,1005.8,1006,1005.11,1005.21,1005.21,1005.56,107851,108412494.6,29-Jan-20,98,INF754K01KN4,0.89001465
EBBETF0430,EQ,1005.02,1006.84,1005.02,1006,1006,1005.92,18598,18717046.66,29-Jan-20,57,INF754K01KO2,1.8200073
EC2RG,MF,6.6,6.6,6.45,6.45,6.45,7,10000,65795.4,29-Jan-20,11,INF903JA1CP7,0.1500001
ECLERX,EQ,670,676.1,661,664.8,663,669.95,8432,5641183.3,29-Jan-20,746,INE738I01010,15.099976
ECLFINANCE,N5,997.6,1010,997.5,1004.93,1010,1006.96,1137,1141812.32,29-Jan-20,12,INE804I08601,12.5
ECLFINANCE,N7,1920,1947,1920,1947,1947,1960.1,117,224667,29-Jan-20,2,INE804I08627,27.0
ECLFINANCE,NB,1004,1010,1004,1007.89,1010,1004.94,296,298335.5,29-Jan-20,16,INE804I07ZL1,6.0
